date,name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
2024-10-03,j_7d,,,,,,,2292.0,70.17,1.82,2.6,0.21,0.3,76.0,100.0,4.06,3.78,,,J-7D,J-7D,China,Aviation,10.7,11.0,11.0,1942.0,5812.0,5828.0,True,464.0,200.0,464.0,600.0,464.0,1200.0
2024-10-03,f-8e_fn,,,,,,,49.0,19.57,1.96,1.93,0.2,0.32,,,,,,,F-8E(FN),F-8E(FN)_(France),France,Aviation,10.0,10.0,10.0,4286.0,13579.0,13960.0,False,232.0,130.0,232.0,340.0,232.0,600.0
2024-10-03,kfir_canard,44.0,,2.85,1.43,1.0,0.5,1151.0,60.95,0.82,1.02,0.42,0.54,110.0,,,1.26,,,Kfir_Canard,Kfir_Canard,Israel,Aviation,11.0,11.3,11.0,2158.0,6318.0,6362.0,True,476.0,240.0,476.0,640.0,476.0,1200.0
2024-10-03,su_24m,6.0,100.0,,,5.5,,392.0,73.21,0.07,0.08,2.6,2.44,1.0,,,,,,Су-24М,Su-24M,USSR,Aviation,11.7,11.3,11.3,4392.0,11055.0,15692.0,False,244.0,90.0,244.0,340.0,244.0,600.0
2024-10-03,mig-21_bis_lazur,69.0,43.21,3.94,4.23,,,1396.0,50.33,1.02,1.15,0.12,0.15,161.0,50.0,7.73,1.98,,,"◊MiG-21_""Lazur-M""",MiG-21_%22Lazur-M%22_(Germany),Germany,Aviation,11.0,11.3,11.3,1980.0,5933.0,5969.0,True,476.0,220.0,476.0,620.0,476.0,1200.0
2024-10-03,saab_j35d,19.0,,,1.0,,,201.0,39.62,1.45,1.16,,,21.0,,,3.38,,,J35D,J35D,Sweden,Aviation,10.0,10.3,10.7,4280.0,13559.0,11829.0,False,232.0,130.0,232.0,340.0,232.0,600.0
2024-10-03,mirage_f1c_200,3.0,66.67,3.7,3.7,0.7,0.7,4881.0,59.52,1.33,1.74,0.26,0.35,553.0,68.41,12.63,3.34,,,Mirage_F1C-200,Mirage_F1C-200,France,Aviation,12.0,12.0,11.7,2057.0,6124.0,6119.0,True,500.0,220.0,500.0,640.0,500.0,1200.0
2024-10-03,f_111c_raaf,,,,,,,7.0,,,,3.0,2.2,,,,,,,F-111C,F-111C,Britain,Aviation,11.3,11.7,11.3,4364.0,11493.0,15702.0,False,244.0,90.0,244.0,310.0,244.0,600.0
2024-10-03,f-5a,11.0,,,1.0,,,13.0,,,,,,,,,,,,F-5A,F-5A,USA,Aviation,10.3,11.0,10.7,4281.0,13562.0,12487.0,False,232.0,130.0,232.0,340.0,232.0,600.0
2024-10-03,f_111f,3.0,,,,,,94.0,59.66,0.34,0.34,0.84,0.93,,,,,,,F-111F,F-111F,USA,Aviation,11.7,11.7,11.7,4395.0,11493.0,16870.0,False,244.0,90.0,244.0,310.0,244.0,590.0
2024-10-03,f-4jk,33.0,29.17,1.42,2.0,0.94,1.33,1020.0,52.14,0.89,1.01,0.1,0.13,,,,,,,F-4J(UK)_Phantom_II,F-4J(UK)_Phantom_II,Britain,Aviation,11.7,12.0,12.0,1976.0,5979.0,6411.0,True,476.0,200.0,476.0,620.0,476.0,1200.0
2024-10-03,tornado_ids_it,,,,,,,,,,,,,,,,,,,Tornado_IDS,Tornado_IDS_(Italy),Italy,Aviation,11.0,11.3,11.3,4798.0,10853.0,15344.0,False,238.0,80.0,238.0,330.0,238.0,600.0
2024-10-03,mig_23mld,65.0,81.37,4.29,2.4,0.3,0.34,1025.0,57.92,1.73,1.62,0.15,0.15,251.0,75.0,18.96,2.37,,,MiG-23MLD,MiG-23MLD,USSR,Aviation,11.7,11.7,11.7,4061.0,11944.0,12991.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,f-4ej_adtw,,,,,,,1622.0,60.36,0.82,0.9,0.54,0.6,709.0,22.42,4.86,0.19,,,F-4EJ_ADTW,F-4EJ_ADTW,Japan,Aviation,11.3,11.3,11.0,1942.0,5812.0,5875.0,True,464.0,200.0,464.0,600.0,464.0,1200.0
2024-10-03,mig-21_bis_sau,9.0,86.67,1.0,1.0,,,211.0,38.91,1.93,1.39,0.43,0.28,34.0,,,2.76,,,◊MiG-21bis-SAU,MiG-21bis-SAU_(Germany),Germany,Aviation,11.0,11.3,11.3,4092.0,11710.0,11961.0,False,238.0,110.0,238.0,310.0,238.0,600.0
2024-10-03,harrier_frs1,158.0,59.59,1.62,2.21,1.33,1.77,127.0,88.33,1.53,1.3,1.53,1.52,116.0,50.0,2.5,1.91,0.5,0.09,Sea_Harrier_FRS.1,Sea_Harrier_FRS.1,Britain,Aviation,11.3,11.3,11.3,4816.0,12049.0,14452.0,False,232.0,80.0,232.0,300.0,232.0,600.0
2024-10-03,jaguar_gr1a,14.0,50.0,0.5,1.0,2.5,5.0,339.0,68.43,0.22,0.31,3.48,3.93,12.0,,,,,,Jaguar_GR.1A,Jaguar_GR.1A,Britain,Aviation,10.3,10.7,10.7,4473.0,12662.0,14501.0,False,238.0,100.0,238.0,320.0,238.0,600.0
2024-10-03,saab_aj37,,,,,,,303.0,35.6,0.92,0.8,0.35,0.33,14.0,,,,,,AJ37,AJ37,Sweden,Aviation,10.3,10.7,11.0,4396.0,12400.0,14433.0,False,232.0,100.0,232.0,310.0,232.0,600.0
2024-10-03,f-4s,304.0,71.92,3.7,2.66,1.37,0.88,8235.0,51.58,1.09,1.25,0.13,0.16,455.0,100.0,5.4,1.05,,,F-4S_Phantom_II,F-4S_Phantom_II,USA,Aviation,11.7,12.0,12.0,1976.0,5979.0,6411.0,True,476.0,200.0,476.0,620.0,476.0,1200.0
2024-10-03,f-104s,3.0,100.0,1.0,1.0,,,187.0,50.88,0.92,1.55,0.05,0.1,17.0,,,,,,F-104S,F-104S,Italy,Aviation,11.0,11.3,10.7,4088.0,11699.0,12714.0,False,238.0,110.0,238.0,310.0,238.0,600.0
2024-10-03,a_7e,29.0,100.0,,,7.27,7.27,133.0,39.62,0.59,0.83,2.6,3.62,47.0,,,,,1.51,A-7E,A-7E,USA,Aviation,11.0,10.7,10.3,4999.0,12506.0,14828.0,False,244.0,90.0,244.0,320.0,244.0,600.0
2024-10-03,mirage_3c,24.0,,,3.0,,,327.0,45.37,2.17,2.49,0.08,0.07,36.0,,,2.74,,,Mirage_IIIC,Mirage_IIIC,France,Aviation,10.3,10.0,10.3,4154.0,13556.0,12481.0,False,232.0,120.0,232.0,340.0,232.0,600.0
2024-10-03,f-4j,246.0,64.55,3.35,2.78,0.58,0.51,1353.0,58.07,1.33,1.42,0.05,0.05,55.0,,,0.87,,0.4,F-4J_Phantom_II,F-4J_Phantom_II,USA,Aviation,11.7,12.0,12.0,4044.0,11953.0,13002.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,f-105d,255.0,75.46,0.03,0.04,7.3,7.69,307.0,39.25,0.77,0.64,3.05,2.86,17.0,,,,,,F-105D,F-105D,USA,Aviation,11.0,10.3,10.0,4808.0,12761.0,14263.0,False,232.0,80.0,232.0,310.0,232.0,600.0
2024-10-03,kfir_c7,,,,,,,200.0,86.49,3.81,6.79,0.25,0.39,119.0,100.0,20.69,5.56,,,Kfir_C.7,Kfir_C.7,Israel,Aviation,12.0,12.0,11.7,4043.0,11948.0,12227.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,mig_27k,29.0,100.0,0.43,0.32,3.0,2.11,577.0,64.6,0.28,0.31,2.59,2.82,19.0,,,,,0.83,MiG-27K,MiG-27K,USSR,Aviation,11.3,11.3,11.7,4068.0,11964.0,14008.0,False,244.0,100.0,244.0,320.0,244.0,540.0
2024-10-03,a_7k,,,,,,,28.0,50.0,,,3.4,3.67,,,,,,,A-7K,A-7K,USA,Aviation,11.7,11.3,10.7,4886.0,11816.0,14808.0,False,244.0,80.0,244.0,330.0,244.0,600.0
2024-10-03,su_22m3,82.0,73.91,0.93,0.71,4.3,2.78,697.0,49.0,0.27,0.29,0.48,0.47,143.0,8.33,7.17,0.7,,,Su-22M3,Su-22M3,USSR,Aviation,11.7,11.3,11.0,4707.0,12049.0,14244.0,False,232.0,80.0,232.0,300.0,232.0,600.0
2024-10-03,f-104g_china,,,,,,,,,,,,,,,,,,,F-104G_(China),F-104G_(China),China,Aviation,10.7,10.7,10.3,4157.0,12154.0,13942.0,False,232.0,120.0,232.0,310.0,232.0,600.0
2024-10-03,f-104g,62.0,68.33,1.28,1.98,0.6,0.56,100.0,88.24,3.18,2.32,2.64,1.97,14.0,,,3.0,,,◄F-104G,F-104A,USA,Aviation,9.7,9.3,9.7,4085.0,13688.0,13135.0,False,214.0,120.0,214.0,380.0,214.0,600.0
2024-10-03,mirage_5f,,,,,,,20.0,61.11,1.43,2.08,0.3,0.43,,,,,,,Mirage_5F,Mirage_5F,France,Aviation,10.3,10.0,10.0,4154.0,15078.0,13936.0,False,232.0,120.0,232.0,380.0,232.0,600.0
2024-10-03,f-4k,108.0,81.14,1.64,1.87,0.64,0.71,45.0,48.49,3.36,2.3,0.64,0.42,49.0,,,3.03,,,Phantom_FG.1,Phantom_FG.1,Britain,Aviation,11.7,12.0,11.3,4044.0,11953.0,12333.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,su_25tm,68.0,66.67,3.17,4.24,2.3,1.8,1585.0,59.67,0.24,0.27,1.79,2.18,302.0,48.0,2.72,0.52,9.74,1.93,Su-39,Su-39,USSR,Aviation,11.7,11.7,11.7,2235.0,5653.0,7836.0,True,500.0,180.0,500.0,680.0,500.0,1200.0
2024-10-03,nesher,,,,,,,78.0,65.22,1.01,1.18,0.21,0.17,,,,,,,Nesher,Nesher,Israel,Aviation,10.3,10.0,10.0,4154.0,15078.0,13936.0,False,232.0,120.0,232.0,380.0,232.0,600.0
2024-10-03,mirage_3cj,,,,,,,15.0,50.0,1.0,1.0,1.5,1.5,2.0,,,,,,Shahak,Shahak,Israel,Aviation,10.0,10.0,10.3,4279.0,15078.0,12481.0,False,232.0,130.0,232.0,380.0,232.0,600.0
2024-10-03,f-4e_iaf,,,,,,,261.0,57.9,1.42,2.14,0.84,1.23,82.0,100.0,1.0,0.02,,,Kurnass,Kurnass,Israel,Aviation,11.3,11.3,11.0,4044.0,11933.0,12333.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,f-4c,42.0,50.0,0.8,1.28,1.65,2.49,234.0,47.72,0.21,0.27,0.64,0.84,305.0,36.67,0.51,0.04,,,F-4C_Phantom_II,F-4C_Phantom_II,USA,Aviation,10.7,10.7,10.7,4157.0,15083.0,12487.0,False,232.0,120.0,232.0,380.0,232.0,600.0
2024-10-03,mig_23mf_germany,,,,,,,85.0,86.67,0.72,0.55,0.07,0.06,51.0,,,0.97,,,◊MiG-23MF,MiG-23MF_(Germany),Germany,Aviation,11.3,11.3,11.3,3981.0,11688.0,11938.0,False,238.0,100.0,238.0,310.0,238.0,600.0
2024-10-03,saab_ajs37,6.0,,,,,,116.0,44.29,1.07,1.1,0.32,0.33,23.0,,,3.2,,,AJS37,AJS37,Sweden,Aviation,11.0,11.0,11.3,4359.0,11046.0,15681.0,False,244.0,90.0,244.0,340.0,244.0,600.0
2024-10-03,su_25t,20.0,,,,,,1031.0,61.9,0.34,0.39,2.23,2.57,40.0,50.0,1.07,0.66,6.64,6.43,Su-25T,Su-25T,USSR,Aviation,11.7,11.7,11.7,4364.0,11060.0,15701.0,False,244.0,90.0,244.0,340.0,244.0,600.0
2024-10-03,su_22m4,,,,,,,5.0,50.0,0.5,1.0,1.8,2.75,,,,,,,◊Su-22M4,Su-22M3,USSR,Aviation,11.7,11.3,11.0,4707.0,12049.0,14244.0,False,232.0,80.0,232.0,300.0,232.0,600.0
2024-10-03,jaguar_a,,,,,,,98.0,36.44,1.3,1.02,3.85,3.77,5.0,,,,,,Jaguar_A,Jaguar_A,France,Aviation,10.7,10.7,10.3,4579.0,12662.0,14484.0,False,238.0,90.0,238.0,320.0,238.0,600.0
2024-10-03,mirage_f1c,,,,,,,487.0,57.16,1.05,1.53,0.24,0.37,35.0,100.0,12.67,3.38,,,Mirage_F1C,Mirage_F1C,France,Aviation,12.0,12.0,11.7,4066.0,11959.0,12237.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,su_25_558arz,31.0,100.0,4.86,3.3,1.43,0.55,725.0,59.6,0.52,0.59,1.86,2.08,47.0,,,0.44,,0.44,Su-25BM,Su-25BM,USSR,Aviation,11.3,11.3,11.7,4893.0,11917.0,15789.0,False,250.0,80.0,250.0,330.0,250.0,600.0
2024-10-03,a_10a_late,76.0,59.26,1.69,1.55,5.65,5.17,1496.0,54.33,0.95,1.08,4.33,5.01,236.0,100.0,2.86,0.75,18.06,4.13,A-10A_Late,A-10A_Late,USA,Aviation,10.3,10.7,10.7,4399.0,12407.0,14233.0,False,232.0,100.0,232.0,310.0,232.0,600.0
2024-10-03,j_8b,14.0,,,,,,509.0,64.63,1.7,2.31,0.13,0.16,34.0,,,,,,J-8B,J-8B,China,Aviation,11.3,11.3,11.3,4045.0,11935.0,12234.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,mig_23mla,7.0,,,2.57,,,717.0,51.6,1.17,1.21,0.02,0.02,82.0,,,1.72,,,◊MiG-23MLA,MiG-23MLA_(Germany),Germany,Aviation,11.7,11.7,11.7,4061.0,11944.0,12991.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,f-104s_asa,9.0,,,,,,44.0,50.0,1.5,2.0,,,4.0,,,4.5,,,F-104S.ASA,F-104S.ASA,Italy,Aviation,12.0,12.0,11.7,4068.0,11967.0,12245.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,mig-21_bis,44.0,50.0,0.7,1.3,0.2,0.35,320.0,58.87,1.49,1.78,0.22,0.31,32.0,,,2.23,,,MiG-21bis,MiG-21bis,USSR,Aviation,11.0,11.3,11.3,4092.0,11710.0,11961.0,False,238.0,110.0,238.0,310.0,238.0,600.0
2024-10-03,su_22um3k,,,,,,,193.0,49.58,0.34,0.33,0.24,0.24,25.0,,,1.0,,,◊Su-22UM3K,Su-22M3,USSR,Aviation,11.7,11.3,11.0,4707.0,12049.0,14244.0,False,232.0,80.0,232.0,300.0,232.0,600.0
2024-10-03,super_etendard_97,14.0,,,,,3.0,308.0,57.77,1.61,2.42,1.28,2.05,,,,,,,Super_Etendard,Super_Etendard,France,Aviation,10.3,10.3,10.3,4401.0,12778.0,14221.0,False,232.0,100.0,232.0,310.0,232.0,600.0
2024-10-03,harrier_frs1_early,126.0,39.1,2.07,3.16,2.0,3.2,86.0,3.0,1.04,0.79,2.98,2.08,,,,,,,Sea_Harrier_FRS.1_(e),Sea_Harrier_FRS.1_(e),Britain,Aviation,10.7,10.7,10.7,4500.0,12417.0,14244.0,False,232.0,90.0,232.0,310.0,232.0,600.0
2024-10-03,kfir_c2,26.0,50.0,4.17,5.14,,0.57,34.0,100.0,1.71,1.71,,,,,,,,,Kfir_C.2,Kfir_C.2,Israel,Aviation,11.3,11.7,11.3,4086.0,11694.0,12043.0,False,238.0,110.0,238.0,310.0,238.0,600.0
2024-10-03,a_7d,60.0,83.33,0.67,0.59,2.14,2.24,529.0,55.23,0.45,0.58,2.93,3.75,42.0,,,,2.79,2.29,A-7D,A-7D,USA,Aviation,11.0,10.3,10.0,4907.0,12662.0,14545.0,False,238.0,80.0,238.0,320.0,238.0,600.0
2024-10-03,f_111a,10.0,,,,,3.78,393.0,47.06,0.16,0.18,1.59,1.95,898.0,57.89,1.09,0.62,,,F-111A,F-111A,USA,Aviation,11.3,10.7,10.7,4799.0,12664.0,14503.0,False,238.0,80.0,238.0,320.0,238.0,600.0
2024-10-03,f-5e_aidc,14.0,100.0,2.0,2.0,1.0,1.0,407.0,78.5,2.49,3.51,2.22,3.03,5.0,100.0,2.0,2.0,2.0,2.0,F-5E_(China),F-5E_(China),China,Aviation,11.3,11.0,11.3,4048.0,12643.0,12241.0,False,244.0,100.0,244.0,330.0,244.0,600.0
2024-10-03,mirage_f1ct,,,,,,,19.0,,,,,,40.0,100.0,10.29,4.33,,,Mirage_F1CT,Mirage_F1CT,France,Aviation,12.0,12.0,11.7,4068.0,11964.0,12243.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,su_17m4,87.0,100.0,3.93,2.87,4.1,3.25,282.0,32.83,1.03,1.16,1.48,1.63,51.0,,,2.0,,5.0,Su-17M4,Su-17M4,USSR,Aviation,11.7,11.3,11.0,4285.0,11605.0,14712.0,False,238.0,80.0,238.0,320.0,238.0,600.0
2024-10-03,f-4m_fgr2,125.0,53.62,2.38,3.04,1.49,1.97,663.0,56.77,1.42,2.05,0.19,0.24,36.0,,,1.5,,,Phantom_FGR.2,Phantom_FGR.2,Britain,Aviation,11.7,12.0,11.3,4042.0,11944.0,12322.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,tornado_ids_de_wtd61,260.0,58.37,2.11,2.54,10.57,12.62,2909.0,45.51,0.34,0.37,0.61,0.67,396.0,23.15,2.32,0.27,,,◄Tornado_IDS_WTD61,Tornado_IDS_WTD61_(Germany),Germany,Aviation,11.0,11.3,11.3,2441.0,5738.0,7318.0,True,476.0,160.0,476.0,640.0,476.0,1200.0
2024-10-03,amx,,,,,,,189.0,67.39,0.89,1.25,2.25,3.22,50.0,,,,1.1,0.22,AMX,AMX,Italy,Aviation,10.7,10.7,10.7,4577.0,12658.0,14497.0,False,238.0,90.0,238.0,320.0,238.0,600.0
2024-10-03,su_17m2,13.0,,,,,2.0,49.0,60.0,0.4,0.31,0.83,0.66,29.0,,,0.7,,,Su-17M2,Su-17M2,USSR,Aviation,11.3,10.7,10.7,4707.0,12417.0,14244.0,False,232.0,80.0,232.0,310.0,232.0,600.0
2024-10-03,jaguar_e,,,,,,,40.0,50.0,,,0.5,0.47,,,,,,,Jaguar_E,Jaguar_E,France,Aviation,10.3,10.7,10.3,4402.0,12416.0,14286.0,False,232.0,100.0,232.0,310.0,232.0,600.0
2024-10-03,jaguar_is,66.0,12.9,1.68,1.33,0.55,0.85,164.0,67.59,3.01,2.0,1.64,1.32,21.0,45.45,0.45,1.0,2.09,4.0,Jaguar_IS,Jaguar_IS,Britain,Aviation,11.0,11.3,11.3,4902.0,11591.0,14839.0,False,238.0,80.0,238.0,320.0,238.0,600.0
2024-10-03,mirage_3e,,,,,,,118.0,84.28,2.4,4.5,0.42,0.92,16.0,,,,,,Mirage_IIIE,Mirage_IIIE,France,Aviation,10.7,10.7,11.0,4234.0,13830.0,12043.0,False,238.0,120.0,238.0,350.0,238.0,600.0
2024-10-03,f-5e_fcu_thailand,48.0,61.54,4.69,4.83,0.31,0.31,3252.0,67.39,1.35,1.88,0.83,1.15,77.0,37.5,12.25,5.61,1.88,0.12,F-5E_FCU,F-5E_FCU_(Japan),Japan,Aviation,11.7,11.3,11.7,4066.0,11963.0,13012.0,False,244.0,100.0,244.0,320.0,244.0,600.0
2024-10-03,f-5a_china,,,,,,,,,,,,,,,,,,,F-5A_(China),F-5A_(China),China,Aviation,11.3,11.0,10.7,3984.0,12394.0,12714.0,False,238.0,100.0,238.0,320.0,238.0,600.0
2024-10-03,buccaneer_s2b,45.0,46.19,1.14,1.45,1.7,2.13,186.0,48.11,0.02,0.02,2.41,2.63,7.0,,,,,,Buccaneer_S.2B,Buccaneer_S.2B,Britain,Aviation,10.3,10.7,10.7,4469.0,12654.0,14491.0,False,238.0,100.0,238.0,320.0,238.0,600.0
2024-10-03,mig-17pf_hungary,8.0,,,1.0,,1.0,67.0,100.0,3.91,3.91,,,,,,,,,◔MiG-17PF,MiG-17,USSR,Aviation,9.0,8.7,9.0,4435.0,12655.0,13796.0,False,214.0,130.0,214.0,380.0,214.0,600.0
2024-10-03,etndard_4m,,,,,,,83.0,70.83,2.0,1.53,0.8,1.44,,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,3957.0,11912.0,13588.0,False,220.0,110.0,220.0,330.0,220.0,600.0
2024-10-03,saab_j29f,24.0,53.33,1.09,1.09,0.19,0.19,178.0,37.78,4.54,2.51,1.61,1.23,,,,,,,J29F,J29F,Sweden,Aviation,9.0,9.0,8.7,4434.0,12652.0,14549.0,False,214.0,130.0,214.0,380.0,214.0,600.0
2024-10-03,saab_j32b,,,,,,,278.0,49.62,1.26,1.5,0.09,0.11,,,,,,,J32B,J32B,Sweden,Aviation,9.7,9.3,9.7,4255.0,13665.0,13708.0,False,226.0,130.0,226.0,380.0,226.0,600.0
2024-10-03,f-100d,48.0,45.45,1.82,1.23,,0.07,220.0,41.5,1.52,1.6,0.12,0.14,,,,,,,F-100D,F-100D,USA,Aviation,9.3,9.3,9.7,4316.0,13669.0,13370.0,False,220.0,130.0,220.0,380.0,220.0,600.0
2024-10-03,t2_early,49.0,45.0,5.43,4.23,,,456.0,88.19,3.04,4.37,0.92,1.29,,,,,,,T-2_Early,T-2_Early,Japan,Aviation,9.7,9.7,9.7,2084.0,7225.0,6626.0,True,440.0,260.0,440.0,740.0,440.0,1200.0
2024-10-03,sagittario_2,,,,,,,20.0,100.0,1.0,1.63,,,,,,,,,Sagittario_2,Sagittario_2,Italy,Aviation,8.7,9.3,8.0,4691.0,12660.0,17771.0,False,214.0,130.0,214.0,380.0,214.0,600.0
2024-10-03,hunter_f50_sweden,20.0,,2.0,1.0,1.0,0.5,289.0,49.2,2.11,2.34,0.45,0.48,,,,,,,J34,J34,Sweden,Aviation,9.3,9.0,9.3,4242.0,12663.0,13368.0,False,214.0,120.0,214.0,380.0,214.0,600.0
2024-10-03,su-7bmk,,,,,,,327.0,60.92,1.08,0.37,3.59,1.16,1.0,,,,,,Su-7BMK,Su-7BMK,USSR,Aviation,9.7,9.3,9.7,2115.0,6151.0,6848.0,True,452.0,200.0,452.0,660.0,452.0,1200.0
2024-10-03,yak-30d,11.0,,,,,1.0,41.0,50.0,1.0,1.46,,,,,,,,,Yak-30D,Yak-30D,USSR,Aviation,9.0,8.7,8.0,4353.0,12768.0,17435.0,False,208.0,120.0,208.0,380.0,208.0,600.0
2024-10-03,saab_a32a,23.0,55.0,0.65,0.65,1.79,1.79,630.0,51.9,0.42,0.49,1.22,1.42,,,,,,,A32A,A32A,Sweden,Aviation,9.0,9.0,9.0,4192.0,12481.0,14089.0,False,226.0,120.0,226.0,330.0,226.0,600.0
2024-10-03,hunter_f1,57.0,48.39,1.13,1.48,0.15,0.23,54.0,74.08,2.24,4.54,1.22,2.69,,,,,,,Hunter_F.1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,4438.0,12663.0,13806.0,False,214.0,130.0,214.0,380.0,214.0,600.0
2024-10-03,lightning_f6,75.0,53.23,2.22,2.5,,,121.0,80.11,2.85,4.5,,,,,,,,,Lightning_F.6,Lightning_F.6,Britain,Aviation,9.3,9.3,9.7,4242.0,13680.0,13127.0,False,214.0,120.0,214.0,380.0,214.0,600.0
2024-10-03,mig-19pt,61.0,48.39,1.15,1.9,0.16,0.31,262.0,60.22,1.54,1.33,,,1.0,,,,,,MiG-19PT,MiG-19PT,USSR,Aviation,9.7,9.3,9.7,4158.0,13679.0,13382.0,False,220.0,120.0,220.0,380.0,220.0,600.0
2024-10-03,javelin_fmk9,,,,,,,140.0,80.78,3.41,4.57,0.82,1.38,,,,,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.3,8.3,8.7,4922.0,13436.0,14288.0,False,208.0,130.0,208.0,380.0,208.0,600.0
2024-10-03,yak-28b,,,,,,,101.0,8.77,,,1.2,1.83,,,,,,,Yak-28B,Yak-28B,USSR,Aviation,10.7,9.3,9.3,5132.0,14010.0,19783.0,False,220.0,120.0,220.0,240.0,220.0,600.0
2024-10-03,md_454_mystere_4a,25.0,42.86,1.0,1.3,0.43,0.3,57.0,50.0,0.92,0.56,0.95,0.58,,,,,,,Mystere_IVA,Mystere_IVA,France,Aviation,9.0,8.7,8.7,4437.0,12780.0,14557.0,False,214.0,130.0,214.0,380.0,214.0,600.0
2024-10-03,hunter_f6_holland,,,,,,,456.0,72.87,3.25,6.4,1.09,2.18,,,,,,,◘Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,9.7,9.7,4182.0,14673.0,13722.0,False,226.0,120.0,226.0,380.0,226.0,600.0
2024-10-03,buccaneer_s1,,,,,,,106.0,70.17,,,3.08,2.62,,,,,,,Buccaneer_S.1,Buccaneer_S.1,Britain,Aviation,9.7,8.7,9.0,3996.0,11669.0,13489.0,False,214.0,100.0,214.0,330.0,214.0,600.0
2024-10-03,saab_j35a,,,,,,,232.0,41.72,2.04,2.21,0.24,0.23,55.0,50.0,5.93,3.11,,,J35A,J35A,Sweden,Aviation,9.0,9.7,9.7,2200.0,7063.0,6799.0,True,452.0,260.0,452.0,760.0,452.0,1200.0
2024-10-03,a_5c,95.0,73.81,6.95,9.9,3.47,4.98,2730.0,68.13,1.23,1.75,0.83,1.19,98.0,,,1.83,,,A-5C,A-5C,China,Aviation,10.3,10.3,10.3,2159.0,6439.0,6950.0,True,464.0,200.0,464.0,620.0,464.0,1200.0
2024-10-03,f-104g_italy,,,,,,,65.0,86.11,1.29,1.29,1.83,1.83,,,,,,,F-104G,F-104G_(Italy),Italy,Aviation,10.7,11.0,10.7,4077.0,11886.0,13688.0,False,226.0,120.0,226.0,300.0,226.0,600.0
2024-10-03,ffa_p16,,,,,,,33.0,95.31,2.71,6.44,0.84,0.94,2.0,,,3.0,,,FFA_P-16,FFA_P-16,Germany,Aviation,9.0,9.0,9.0,2200.0,4398.0,7083.0,True,452.0,260.0,452.0,760.0,452.0,1200.0
2024-10-03,f-86f-2,22.0,53.13,1.06,1.73,0.19,0.55,949.0,76.27,3.59,7.68,0.28,0.6,,,,,,,F-86F-2,F-86F-2,USA,Aviation,9.0,8.7,9.0,4358.0,12661.0,13541.0,False,208.0,120.0,208.0,380.0,208.0,600.0
2024-10-03,t2,157.0,43.73,2.85,3.72,0.13,0.17,539.0,75.98,2.49,3.6,0.36,0.45,,,,,,,T-2,T-2,Japan,Aviation,9.7,9.7,9.7,4078.0,14219.0,13116.0,False,214.0,120.0,214.0,370.0,214.0,600.0
2024-10-03,so_4050_vautour_2a_iaf,,,,,,,32.0,,,,,,,,,,,,Vautour_IIA_IDF/AF,Vautour_IIA_IDF/AF,France,Aviation,9.7,9.0,9.0,1885.0,7371.0,10681.0,True,440.0,200.0,440.0,540.0,440.0,1200.0
2024-10-03,fiat_g91_ys,,,,,,,192.0,60.38,0.24,0.35,1.41,2.25,,,,,,,G.91_YS,G.91_YS,Italy,Aviation,9.7,9.3,9.7,4259.0,14667.0,13717.0,False,226.0,130.0,226.0,380.0,226.0,600.0
2024-10-03,f-86_canadair_german,25.0,85.71,1.0,1.29,,,148.0,80.07,1.77,3.74,0.6,1.03,,,,,,,◄CL-13A_Mk_5,CL-13A_Mk_5_(Germany),Germany,Aviation,8.3,8.7,9.0,4921.0,12661.0,13541.0,False,208.0,130.0,208.0,380.0,208.0,600.0
